State,District,Date,Year,Month,Avg_rainfall,Agency_name
Telangana,Adilabad,2022-01-05,2022,01,0.0,IMD GRID MODEL
Telangana,Adilabad,2022-01-16,2022,01,0.0,IMD GRID MODEL
Telangana,Adilabad,2022-01-20,2022,01,0.0,IMD GRID MODEL
Telangana,Adilabad,2022-02-02,2022,02,0.0,IMD GRID MODEL
Telangana,Adilabad,2022-02-03,2022,02,0.0,IMD GRID MODEL
Telangana,Adilabad,2022-02-06,2022,02,0.0,IMD GRID MODEL
Telangana,Adilabad,2022-02-08,2022,02,0.0,IMD GRID MODEL
Telangana,Adilabad,2022-02-10,2022,02,0.0,IMD GRID MODEL
Telangana,Adilabad,2022-02-12,2022,02,0.0,IMD GRID MODEL
Telangana,Adilabad,2022-02-18,2022,02,0.0,IMD GRID MODEL
Telangana,Adilabad,2022-02-19,2022,02,0.0,IMD GRID MODEL
Telangana,Adilabad,2022-02-21,2022,02,0.0,IMD GRID MODEL
Telangana,Adilabad,2022-02-23,2022,02,0.0,IMD GRID MODEL
Telangana,Adilabad,2022-02-25,2022,02,0.0,IMD GRID MODEL
Telangana,Adilabad,2022-02-27,2022,02,0.0,IMD GRID MODEL
Telangana,Adilabad,2022-03-01,2022,03,0.0,IMD GRID MODEL
Telangana,Adilabad,2022-03-02,2022,03,0.0,IMD GRID MODEL
Telangana,Adilabad,2022-03-07,2022,03,0.0,IMD GRID MODEL
Telangana,Adilabad,2022-03-11,2022,03,0.0,IMD GRID MODEL
Telangana,Adilabad,2022-03-14,2022,03,0.0,IMD GRID MODEL
Telangana,Adilabad,2022-03-16,2022,03,0.0,IMD GRID MODEL
Telangana,Adilabad,2022-03-17,2022,03,0.0,IMD GRID MODEL
Telangana,Adilabad,2022-03-21,2022,03,0.057452416,IMD GRID MODEL
Telangana,Adilabad,2022-03-28,2022,03,0.0,IMD GRID MODEL
Telangana,Adilabad,2022-04-01,2022,04,0.0,IMD GRID MODEL
Telangana,Adilabad,2022-04-06,2022,04,0.0,IMD GRID MODEL
Telangana,Adilabad,2022-04-12,2022,04,0.0,IMD GRID MODEL
Telangana,Adilabad,2022-04-16,2022,04,0.0,IMD GRID MODEL
Telangana,Adilabad,2022-04-21,2022,04,0.0,IMD GRID MODEL
